timestamp,open,high,low,close,volume
2024-09-16 09:30:00,419.0136913511503,419.0599732665184,418.3690803337145,418.3231473885687,430754
2024-09-16 09:31:15,418.3210428993853,418.76818134940686,418.2887835538285,418.4395580630359,397169
2024-09-16 09:32:30,418.4194305047942,418.9473797934722,418.2199008809652,418.4674535079549,391478
2024-09-16 09:33:45,418.4528833144458,418.9249718260529,418.405778738752,418.6889972269025,410547
2024-09-16 09:35:00,418.69396694515024,418.7812862365717,418.2089913760591,418.35143478010735,443221
2024-09-16 09:36:15,418.3495211230893,418.79767376920654,418.1722648010102,418.2327785533226,371011
2024-09-16 09:37:30,418.25174828566577,418.3827019835306,417.8528819432808,418.068860260652,459855
2024-09-16 09:38:45,417.9954665371248,419.2368203598203,417.9954665371248,419.0400023934657,435391
2024-09-16 09:40:00,418.9306580200625,419.3780185224062,418.8510465373977,419.2483108179583,418429
2024-09-16 09:41:15,419.24568765198353,419.79892015349554,419.17122496020914,419.7051738075476,359262
2024-09-16 09:42:30,419.67038413090745,420.1684256770887,419.6040654643104,419.975104928158,451521
2024-09-16 09:43:45,419.8654010239116,420.0541873238697,419.4921569939762,419.6309168865561,429666
2024-09-16 09:45:00,419.7226152021683,419.88060718563554,419.2003701949242,419.4284211025938,451292
2024-09-16 09:46:15,419.4625862295917,419.7044082760608,419.2291331376975,419.2560966326298,367970
2024-09-16 09:47:30,419.20261300087645,419.4007413283459,418.4805262980445,418.7804667326751,413366
2024-09-16 09:48:45,418.7815454818585,418.8072076213151,417.86397600469,417.8935743203044,445888
2024-09-16 09:50:00,417.9199784052471,418.40753511801466,417.83070441451247,418.2480542763492,420380
2024-09-16 09:51:15,418.24649284733925,418.5864593927359,418.0984502842264,418.4612685383608,401598
2024-09-16 09:52:30,418.4849914566613,419.01430127053584,418.4387337201129,418.916821453082,359544
2024-09-16 09:53:45,418.9121342175013,418.9819304807278,418.27824333653575,418.7973854492938,366796
2024-09-16 09:55:00,418.8144418089509,419.0945998965884,418.3404738360526,418.6672492322074,389319
2024-09-16 09:56:15,418.6763033834492,419.14102213727057,418.48331139636144,418.7865015762044,474041
2024-09-16 09:57:30,418.7307095572392,418.81933611080206,418.3610463136087,418.64646775193785,404317
2024-09-16 09:58:45,418.6373811154735,418.78550607276696,418.01203375363417,418.1265250231714,390382
2024-09-16 10:00:00,418.160061086315,418.5823648011811,417.9595625128465,418.4383803297146,375063
2024-09-16 10:01:15,418.432189098619,419.2051073614743,418.3094363135565,418.64788356289256,376501
2024-09-16 10:02:30,418.7097164163925,419.15200646344886,418.60292784988593,41.91156713520266,405051
2024-09-16 10:03:45,419.141475101344,419.4798206969168,418.76130091044064,418.8536312083727,420691
2024-09-16 10:05:00,418.8614454723128,419.1148908213854,418.4563385068896,418.88781941770526,385999
2024-09-16 10:06:15,418.8458372616884,419.23565144942654,418.6596563285535,418.6648107879338,409249
2024-09-16 10:07:30,418.7205988928949,419.5482686470867,418.8467046747657,419.1468473605333,424597
2024-09-16 10:08:45,419.0743320117091,419.7454057329872,418.8390625263072,419.1551255952591,427411
2024-09-16 10:10:00,419.1942911622823,419.2552006997013,418.4855047215058,418.7490541612849,431631
2024-09-16 10:11:15,418.7865107886758,419.021628882411,418.60545271005407,418.89566707019753,364934
2024-09-16 10:12:30,418.87896276566414,419.0183368445436,418.44371595560216,418.5999595871134,407429
2024-09-16 10:13:45,418.5356258560299,419.13718969559824,418.4818927321704,418.6647199187531,395364
2024-09-16 10:15:00,418.64678074223264,418.7627868470069,418.330640755242,418.5654149413691,406497
2024-09-16 10:16:15,418.5142373941029,418.6028602097075,417.6353385080828,417.7235028088374,398187
2024-09-16 10:17:30,417.7250970900211,417.89274731931647,417.21848964429415,416.9711347078859,330320
2024-09-16 10:18:45,416.9368882701796,417.4499673723652,416.85685038045176,417.3038991994539,390276
2024-09-16 10:20:00,417.3409066300316,417.6092020656756,416.7267701141313,416.8564144448337,389135
2024-09-16 10:21:15,416.8479411990853,417.2413130846239,416.7565726263565,417.0495188494557,290856
2024-09-16 10:22:30,417.07783892544353,417.3923335503197,416.8764371564249,417.2343479966465,390574
2024-09-16 10:23:45,417.2661817276044,417.829585295757,417.08138737353136,417.7980444489432,364507
2024-09-16 10:25:00,417.8062263529436,418.40859868094856,417.8796294350788,418.3215992726972,413468
2024-09-16 10:26:15,418.2894900170236,418.3279209582544,417.68663216528927,418.21147357556913,428509
2024-09-16 10:27:30,418.1304000680223,418.2835009752332,417.8290772825667,417.9812914356335,390611
2024-09-16 10:28:45,417.9989795275634,418.1919234412021,417.7598320909822,417.7745587729524,437873
2024-09-16 10:30:00,417.8506365673338,418.0008303392852,417.0070964970168,417.1559101102059,393328
2024-09-16 10:31:15,417.14250622085456,417.3926264200564,416.9302747965313,416.9333594328283,419447
2024-09-16 10:32:30,416.9137693577095,417.56796548923097,416.9137693577095,417.2529178384686,421876
2024-09-16 10:33:45,417.22450665908,417.74199699353903,417.13273111289953,417.4367396932983,418986
2024-09-16 10:35:00,417.4936325141436,417.5720210884272,416.5029343695848,416.6152513294346,393328
2024-09-16 10:36:15,416.7299177292752,416.7432455113442,416.0384392087525,416.3855804165461,412277
